법정동코드,법정동명,위도,경도
2611010100,부산광역시 중구 영주동,35.111289,129.033343
2611010200,부산광역시 중구 대창동1가,35.108223,129.036259
2611010300,부산광역시 중구 대창동2가,35.110773,129.037375
2611010400,부산광역시 중구 중앙동1가,35.10073,129.035737
2611010500,부산광역시 중구 중앙동2가,35.102058,129.03546
2611010600,부산광역시 중구 중앙동3가,35.103467,129.035185
2611010700,부산광역시 중구 중앙동4가,35.106708,129.036583
2611010800,부산광역시 중구 중앙동5가,35.102131,129.036793
2611010900,부산광역시 중구 중앙동6가,35.100413,129.036856
2611011000,부산광역시 중구 중앙동7가,35.098272,129.037109
2611011100,부산광역시 중구 동광동1가,35.099572,129.035678
2611011200,부산광역시 중구 동광동2가,35.100276,129.03458
2611011300,부산광역시 중구 동광동3가,35.101753,129.034298
2611011400,부산광역시 중구 동광동4가,35.103377,129.034218
2611011500,부산광역시 중구 동광동5가,35.107399,129.034263
2611011600,부산광역시 중구 대청동1가,35.103925,129.032957
2611011700,부산광역시 중구 대청동2가,35.103111,129.030892
2611011800,부산광역시 중구 대청동3가,35.103089,129.02902
2611011900,부산광역시 중구 대청동4가,35.106309,129.030064
2611012000,부산광역시 중구 보수동1가,35.106263,129.025687
2611012100,부산광역시 중구 보수동2가,35.105178,129.023388
2611012200,부산광역시 중구 보수동3가,35.104385,129.022453
2611012300,부산광역시 중구 부평동1가,35.100805,129.02709
2611012400,부산광역시 중구 부평동2가,35.100778,129.025845
2611012500,부산광역시 중구 부평동3가,35.101665,129.0244
2611012600,부산광역시 중구 부평동4가,35.102055,129.022878
2611012700,부산광역시 중구 신창동1가,35.10124,129.030204
2611012800,부산광역시 중구 신창동2가,35.101259,129.029429
2611012900,부산광역시 중구 신창동3가,35.101289,129.028867
2611013000,부산광역시 중구 신창동4가,35.101295,129.02844
2611013100,부산광역시 중구 창선동1가,35.099486,129.030482
2611013200,부산광역시 중구 창선동2가,35.099608,129.028898
2611013300,부산광역시 중구 광복동1가,35.09872,129.034405
2611013400,부산광역시 중구 광복동2가,35.099256,129.032382
2611013500,부산광역시 중구 광복동3가,35.100415,129.031308
2611013600,부산광역시 중구 남포동1가,35.097201,129.034844
2611013700,부산광역시 중구 남포동2가,35.098392,129.032301
2611013800,부산광역시 중구 남포동3가,35.098906,129.029479
2611013900,부산광역시 중구 남포동4가,35.09746,129.031732
2611014000,부산광역시 중구 남포동5가,35.097782,129.029507
2611014100,부산광역시 중구 남포동6가,35.097416,129.0269
2614010100,부산광역시 서구 동대신동1가,35.110248,129.022648
2614010200,부산광역시 서구 동대신동2가,35.113471,129.023021
2614010300,부산광역시 서구 동대신동3가,35.116431,129.018912
2614010400,부산광역시 서구 서대신동1가,35.107802,129.015286
2614010500,부산광역시 서구 서대신동2가,35.109712,129.012352
2614010600,부산광역시 서구 서대신동3가,35.118074,129.010988
2614010700,부산광역시 서구 부용동1가,35.106672,129.021139
2614010800,부산광역시 서구 부용동2가,35.106681,129.017534
2614010900,부산광역시 서구 부민동1가,35.103624,129.020654
2614011000,부산광역시 서구 부민동2가,35.102763,129.019266
2614011100,부산광역시 서구 부민동3가,35.103811,129.01689
2614011200,부산광역시 서구 토성동1가,35.099582,129.022999
2614011300,부산광역시 서구 토성동2가,35.100713,129.021472
2614011400,부산광역시 서구 토성동3가,35.100131,129.020352
2614011500,부산광역시 서구 아미동1가,35.099282,129.019037
2614011600,부산광역시 서구 아미동2가,35.100314,129.013696
2614011700,부산광역시 서구 토성동4가,35.097284,129.022946
2614011800,부산광역시 서구 토성동5가,35.097591,129.021857
2614011900,부산광역시 서구 초장동,35.095259,129.019194
2614012000,부산광역시 서구 충무동1가,35.09546,129.024547
2614012100,부산광역시 서구 충무동2가,35.09532,129.022352
2614012200,부산광역시 서구 충무동3가,35.093879,129.02226
2614012300,부산광역시 서구 남부민동,35.087027,129.021592
2614012400,부산광역시 서구 암남동,35.077995,129.015919
2617010100,부산광역시 동구 초량동,35.119702,129.036573
2617010200,부산광역시 동구 수정동,35.130133,129.042671
2617010300,부산광역시 동구 좌천동,35.132959,129.051047
2617010400,부산광역시 동구 범일동,35.138659,129.053671
2620010100,부산광역시 영도구 대교동1가,35.092568,129.038323
2620010200,부산광역시 영도구 대교동2가,35.091559,129.041165
2620010300,부산광역시 영도구 대평동1가,35.090888,129.034509
2620010400,부산광역시 영도구 대평동2가,35.092306,129.033021
2620010500,부산광역시 영도구 남항동1가,35.09006,129.039699
2620010600,부산광역시 영도구 남항동2가,35.08838,129.038224
2620010700,부산광역시 영도구 남항동3가,35.085766,129.037121
2620010800,부산광역시 영도구 영선동1가,35.090391,129.043939
2620010900,부산광역시 영도구 영선동2가,35.088147,129.042412
2620011000,부산광역시 영도구 영선동3가,35.085755,129.041607
2620011100,부산광역시 영도구 영선동4가,35.081638,129.042959
2620011200,부산광역시 영도구 신선동1가,35.090385,129.047134
2620011300,부산광역시 영도구 신선동2가,35.08697,129.046516
2620011400,부산광역시 영도구 신선동3가,35.08296,129.045519
2620011500,부산광역시 영도구 봉래동1가,35.09405,129.04011
2620011600,부산광역시 영도구 봉래동2가,35.094026,129.042481
2620011700,부산광역시 영도구 봉래동3가,35.093694,129.044877
2620011800,부산광역시 영도구 봉래동4가,35.091752,129.049359
2620011900,부산광역시 영도구 봉래동5가,35.093241,129.052404
2620012000,부산광역시 영도구 청학동,35.092747,129.06068
2620012100,부산광역시 영도구 동삼동,35.075747,129.072256
2623010100,부산광역시 부산진구 양정동,35.172673,129.072471
2623010200,부산광역시 부산진구 전포동,35.157032,129.068214
2623010300,부산광역시 부산진구 부전동,35.157681,129.057463
2623010400,부산광역시 부산진구 범천동,35.147085,129.052766
2623010500,부산광역시 부산진구 범전동,35.167384,129.061553
2623010600,부산광역시 부산진구 연지동,35.172524,129.053609
2623010700,부산광역시 부산진구 초읍동,35.179571,129.050475
2623010800,부산광역시 부산진구 부암동,35.167432,129.043614
2623010900,부산광역시 부산진구 당감동,35.163993,129.038997
2623011000,부산광역시 부산진구 가야동,35.151706,129.03483
2623011100,부산광역시 부산진구 개금동,35.152623,129.021609
2626010100,부산광역시 동래구 명장동,35.20597,129.102894
2626010200,부산광역시 동래구 안락동,35.197182,129.103379
2626010300,부산광역시 동래구 칠산동,35.204835,129.091958
2626010400,부산광역시 동래구 낙민동,35.198027,129.090669
2626010500,부산광역시 동래구 복천동,35.206043,129.087698
2626010600,부산광역시 동래구 수안동,35.199425,129.085969
2626010700,부산광역시 동래구 명륜동,35.20953,129.082832
2626010800,부산광역시 동래구 온천동,35.211341,129.07285
2626010900,부산광역시 동래구 사직동,35.199175,129.06649
2629010600,부산광역시 남구 대연동,35.13405,129.090271
2629010700,부산광역시 남구 용호동,35.117698,129.111753
2629010800,부산광역시 남구 용당동,35.118303,129.095365
2629010900,부산광역시 남구 문현동,35.141229,129.071546
2629011000,부산광역시 남구 우암동,35.126873,129.073718
2629011100,부산광역시 남구 감만동,35.117746,129.084188
2632010100,부산광역시 북구 금곡동,35.259426,129.016263
2632010200,부산광역시 북구 화명동,35.235213,129.014751
2632010300,부산광역시 북구 만덕동,35.210491,129.0366
2632010400,부산광역시 북구 덕천동,35.212136,129.012456
2632010500,부산광역시 북구 구포동,35.201797,129.002841
2635010100,부산광역시 해운대구 반송동,35.227613,129.152212
2635010200,부산광역시 해운대구 석대동,35.220822,129.130364
2635010300,부산광역시 해운대구 반여동,35.201165,129.128061
2635010400,부산광역시 해운대구 재송동,35.187378,129.1258
2635010500,부산광역시 해운대구 우동,35.16674,129.153259
2635010600,부산광역시 해운대구 중동,35.162905,129.173314
2635010700,부산광역시 해운대구 좌동,35.17416,129.173231
2635010800,부산광역시 해운대구 송정동,35.183686,129.202414
2638010100,부산광역시 사하구 괴정동,35.100594,128.993574
2638010200,부산광역시 사하구 당리동,35.104615,128.976272
2638010300,부산광역시 사하구 하단동,35.106873,128.964575
2638010400,부산광역시 사하구 신평동,35.092962,128.971765
2638010500,부산광역시 사하구 장림동,35.078943,128.968907
2638010600,부산광역시 사하구 다대동,35.058586,128.970573
2638010700,부산광역시 사하구 구평동,35.074028,128.989002
2638010800,부산광역시 사하구 감천동,35.091187,129.007156
2641010100,부산광역시 금정구 두구동,35.295425,129.110614
2641010200,부산광역시 금정구 노포동,35.287749,129.093691
2641010300,부산광역시 금정구 청룡동,35.276306,129.087089
2641010400,부산광역시 금정구 남산동,35.267801,129.089103
2641010500,부산광역시 금정구 선동,35.269946,129.109692
2641010600,부산광역시 금정구 오륜동,35.248776,129.110061
2641010700,부산광역시 금정구 구서동,35.252446,129.089497
2641010800,부산광역시 금정구 장전동,35.232852,129.084846
2641010900,부산광역시 금정구 부곡동,35.227207,129.092818
2641011000,부산광역시 금정구 서동,35.215983,129.101848
2641011100,부산광역시 금정구 금사동,35.219782,129.112632
2641011200,부산광역시 금정구 회동동,35.22794,129.118519
2641011300,부산광역시 금정구 금성동,35.249868,129.055336
2644010100,부산광역시 강서구 대저1동,35.214837,128.968296
2644010200,부산광역시 강서구 대저2동,35.158133,128.943101
2644010300,부산광역시 강서구 강동동,35.191611,128.92495
2644010400,부산광역시 강서구 명지동,35.10802,128.920745
2644010500,부산광역시 강서구 죽림동,35.196921,128.901303
2644010600,부산광역시 강서구 식만동,35.212965,128.911781
2644010700,부산광역시 강서구 죽동동,35.199236,128.886252
2644010800,부산광역시 강서구 봉림동,35.176123,128.8952
2644010900,부산광역시 강서구 송정동,35.096611,128.846028
2644011000,부산광역시 강서구 화전동,35.106295,128.879649
2644011100,부산광역시 강서구 녹산동,35.115798,128.885476
2644011200,부산광역시 강서구 생곡동,35.134371,128.880259
2644011300,부산광역시 강서구 구랑동,35.130954,128.855508
2644011400,부산광역시 강서구 지사동,35.147725,128.830188
2644011500,부산광역시 강서구 미음동,35.153664,128.860506
2644011600,부산광역시 강서구 범방동,35.153181,128.882699
2644011700,부산광역시 강서구 신호동,35.083771,128.87942
2644011800,부산광역시 강서구 동선동,35.052924,128.834663
2644011900,부산광역시 강서구 성북동,35.05811,128.829769
2644012000,부산광역시 강서구 눌차동,35.068513,128.842955
2644012100,부산광역시 강서구 천성동,35.030934,128.815823
2644012200,부산광역시 강서구 대항동,35.011799,128.828772
2647010100,부산광역시 연제구 거제동,35.186834,129.072187
2647010200,부산광역시 연제구 연산동,35.180963,129.090641
2650010100,부산광역시 수영구 망미동,35.174566,129.106313
2650010200,부산광역시 수영구 수영동,35.171115,129.115915
2650010300,부산광역시 수영구 민락동,35.158857,129.123291
2650010400,부산광역시 수영구 광안동,35.161036,129.112752
2650010500,부산광역시 수영구 남천동,35.143834,129.109031
2653010100,부산광역시 사상구 삼락동,35.179898,128.980448
2653010200,부산광역시 사상구 모라동,35.188627,128.988564
2653010300,부산광역시 사상구 덕포동,35.172823,128.985284
2653010400,부산광역시 사상구 괘법동,35.163793,128.984464
2653010500,부산광역시 사상구 감전동,35.152911,128.981229
2653010600,부산광역시 사상구 주례동,35.150284,129.006199
2653010700,부산광역시 사상구 학장동,35.143761,128.985001
2653010800,부산광역시 사상구 엄궁동,35.127554,128.971991
